355	161	18	10
355	159	18	9
354	157	19	9
354	157	19	9
354	155	17	10
356	154	15	11
356	154	15	11
355	149	16	8
356	149	15	7
356	150	14	5
356	149	14	6
356	149	14	7
356	149	15	7
355	147	15	9
356	146	15	8
355	144	15	9
355	143	15	8
355	141	17	9
355	139	17	8
355	137	17	9
354	135	19	9
354	133	19	9
355	132	18	9
354	131	19	7
355	129	19	8
355	128	19	9
355	128	17	9
355	129	16	8
355	128	15	8
355	128	15	7
355	129	16	6
356	128	15	7
356	128	15	7
355	125	14	10
355	126	13	9
357	126	11	7
357	126	11	7
358	124	11	6
357	123	12	5
357	120	12	7
357	118	14	8
357	115	13	9
357	113	12	8
356	112	12	7
356	110	12	6
356	107	13	6
356	104	14	6
358	100	14	7
358	95	15	8
361	89	15	11
364	82	17	13
367	76	15	14
371	71	13	13
368	93	13	16
368	93	13	16
368	93	13	16
391	63	14	19
395	60	18	19
404	61	21	17
414	62	24	14
428	64	22	14
444	65	19	13
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
459	66	15	15
467	100	17	14
467	100	17	14
467	100	17	14
468	95	17	11
469	94	15	10
472	93	15	9
472	92	13	9
475	91	10	10
475	89	11	10
477	88	11	10
477	88	11	10
479	84	13	9
479	83	11	11
481	82	10	11
483	81	11	9
483	79	11	10
484	78	11	10
485	77	10	9
487	76	10	10
487	75	10	10
489	74	10	10
491	72	11	9
490	71	11	9
492	70	10	10
492	69	10	10
493	68	10	11
495	66	10	11
495	66	10	12
498	64	9	12
497	62	11	12
495	63	12	12
501	59	11	12
497	62	11	14
501	56	12	14
497	61	11	14
498	60	10	15
497	60	10	14
498	60	10	12
498	59	11	13
498	60	11	12
498	59	11	14
497	59	13	13
498	59	11	13
498	60	10	13
498	61	9	13
498	61	10	13
498	62	9	13
497	63	10	13
496	63	10	13
495	64	11	14
495	66	9	14
494	67	9	14
494	68	8	14
493	70	8	13
492	70	9	14
489	75	9	13
488	76	9	14
486	79	9	13
487	77	10	15
484	82	10	14
480	87	9	13
479	90	9	13
477	93	9	11
475	96	7	12
474	99	7	11
471	102	8	10
471	105	7	11
459	109	8	12
467	107	10	13
465	110	12	14
465	115	9	13
464	118	11	12
462	120	11	12
461	124	11	12
463	125	12	13
486	155	11	10
487	159	9	9
488	163	9	9
488	167	11	9
487	157	10	7
487	157	10	7
474	171	11	9
491	189	11	10
491	198	12	11
493	203	12	12
495	210	11	12
495	210	11	12
471	210	12	11
470	217	11	12
470	225	12	12
472	227	12	12
468	226	14	13
472	227	15	12
472	227	15	12
488	227	16	13
511	236	15	12
513	238	16	12
514	238	17	13
518	238	16	14
508	233	16	17
521	238	16	16
516	237	19	18
514	235	24	21
518	237	24	21
524	235	22	24
522	235	24	26
524	236	22	26
528	238	21	26
527	240	24	25
528	243	26	27
526	249	28	30
521	249	32	34
511	247	38	40
501	250	47	43
492	249	50	52
479	266	52	56
477	252	51	60
472	252	49	58
461	248	49	67
451	244	54	79
442	248	48	73
430	252	49	71
416	258	49	65
399	249	50	71
380	247	51	74
359	248	50	74
337	245	57	81
312	238	60	93
